Date,HSBA.L,ZION,SPY
2022-12-21,0.008557775742408458,0.03121611280404113,0.014952383430264282
2022-12-22,-0.001742919992836378,0.014925311049705181,-0.014266144965209171
2022-12-23,-0.002819884769215797,0.003521183908639536,0.005752298476329409
2022-12-27,-0.002199078876395144,0.008049550473443245,-0.00394347427238162
2022-12-28,0.014245014941090872,-0.017813250591884322,-0.012427964476005249
2022-12-29,0.004762261253214994,0.023139428008262186,0.018000377960263547
2022-12-30,-0.0026103609697251118,0.0016299328368329924,-0.0026341431104155433
2023-01-03,0.016795525283481272,-0.014239146955325577,-0.004209808628982126
2023-01-04,0.033078972947137686,0.03652489156047567,0.0077202254938530945
2023-01-05,0.02738236843647135,-0.01751940779324579,-0.011413460768822548
2023-01-06,0.02141606359301096,0.03870316525423245,0.02293209661166684
